year;dectime;QgHFP
2004;63.6875;-32.6085
2004;63.7083;-67.3744
2004;63.7292;-79.4036
2004;63.75;-76.9242
2004;63.7708;-52.1099
2004;63.7917;-33.7566
2004;63.8125;-13.8411
2004;63.8333;-44.5503
2004;63.8542;-59.5986
2004;63.875;-60.6822
2004;63.8958;-60.5428
2004;63.9167;-65.5893
2004;63.9375;-68.8875
2004;63.9583;-66.0556
2004;63.9792;-63.0581
2004;64;-68.8119
2004;64.0208;-71.9643
2004;64.0417;-73.609
2004;64.0625;-75.234
2004;64.0833;-74.2469
2004;64.1042;-75.2436
2004;64.125;-76.2321
2004;64.1458;-72.1356
2004;64.1667;-73.239
2004;64.1875;-70.3025
2004;64.2083;-74.6083
2004;64.2292;-73.4019
2004;64.25;-73.9588
2004;64.2708;-67.5092
2004;64.2917;-58.9028
2004;64.3125;-53.9867
2004;64.3333;-39.6889
2004;64.3542;-29.2985
2004;64.375;84.3476
2004;64.3958;120.42
2004;64.4167;133.16
2004;64.4375;117.273
2004;64.4583;152.274
2004;64.4792;223.732
2004;64.5;186.632
2004;64.5208;186.08
2004;64.5417;169.637
2004;64.5625;150.605
2004;64.5833;121.424
2004;64.6042;108.848
2004;64.625;65.6444
2004;64.6458;16.6761
2004;64.6667;-4.1269
2004;64.6875;-56.6556
2004;64.7083;-80.3834
2004;64.7292;-92.1805
2004;64.75;-93.7249
2004;64.7708;-79.3808
2004;64.7917;-57.4078
2004;64.8125;-18.7167
2004;64.8333;NaN
2004;64.8542;NaN
2004;64.875;NaN
2004;64.8958;NaN
2004;64.9167;NaN
2004;64.9375;NaN
2004;64.9583;NaN
2004;64.9792;NaN
2004;65;NaN
2004;65.0208;NaN
2004;65.0417;NaN
2004;65.0625;NaN
2004;65.0833;NaN
2004;65.1042;NaN
2004;65.125;NaN
2004;65.1458;NaN
2004;65.1667;NaN
2004;65.1875;NaN
2004;65.2083;NaN
2004;65.2292;NaN
2004;65.25;NaN
2004;65.2708;NaN
2004;65.2917;NaN
2004;65.3125;NaN
2004;65.3333;NaN
2004;65.3542;NaN
2004;65.375;NaN
2004;65.3958;39.6652
2004;65.4167;31.6718
2004;65.4375;46.598
2004;65.4583;25.6139
2004;65.4792;31.0106
2004;65.5;31.5411
2004;65.5208;33.4104
2004;65.5417;37.8513
2004;65.5625;34.5436
2004;65.5833;35.1614
2004;65.6042;26.7558
2004;65.625;9.4471
2004;65.6458;4.566
2004;65.6667;8.3801
2004;65.6875;-2.5638
2004;65.7083;-13.3975
2004;65.7292;-19.2791
2004;65.75;-19.9835
2004;65.7708;-16.1528
2004;65.7917;-21.8333
2004;65.8125;-14.7532
2004;65.8333;-9.3343
2004;65.8542;-21.7328
2004;65.875;-17.4843
2004;65.8958;-23.3976
2004;65.9167;-26.9
2004;65.9375;-21.5711
2004;65.9583;-7.9314
2004;65.9792;-57.5975
2004;66;-65.0094
2004;66.0208;-54.7707
2004;66.0417;-56.4699
2004;66.0625;-56.4449
2004;66.0833;-69.1317
2004;66.1042;-64.5951
2004;66.125;-63.6172
2004;66.1458;-57.8892
2004;66.1667;-56.0065
2004;66.1875;-63.0093
2004;66.2083;-56.4254
2004;66.2292;-58.7499
2004;66.25;-56.8924
2004;66.2708;-56.6224
2004;66.2917;-54.4782
2004;66.3125;-41.3226
2004;66.3333;-19.3304
2004;66.3542;-3.3574
2004;66.375;95.4581
2004;66.3958;123.345
2004;66.4167;163.822
2004;66.4375;1.8467
2004;66.4583;68.4617
2004;66.4792;204.81
2004;66.5;128.118
2004;66.5208;189.584
2004;66.5417;171.461
2004;66.5625;150.307
2004;66.5833;98.1275
2004;66.6042;96.535
2004;66.625;81.0272
2004;66.6458;18.1894
2004;66.6667;-39.4069
2004;66.6875;-21.6028
2004;66.7083;-91.9809
2004;66.7292;-84.431
2004;66.75;-82.6267
2004;66.7708;-70.0094
2004;66.7917;-34.4039
2004;66.8125;-8.5256
2004;66.8333;-14.8644
2004;66.8542;-45.2733
2004;66.875;-56.3207
2004;66.8958;-48.8357
2004;66.9167;-55.1099
2004;66.9375;-58.9903
2004;66.9583;-63.9247
2004;66.9792;-61.794
2004;67;-58.4481
2004;67.0208;-55.6225
2004;67.0417;-54.4346
2004;67.0625;-53.2646
2004;67.0833;-53.2801
2004;67.1042;-43.7085
2004;67.125;-40.2486
2004;67.1458;-41.4003
2004;67.1667;-53.3079
2004;67.1875;-58.8974
2004;67.2083;-54.9933
2004;67.2292;-54.1192
2004;67.25;-60.3164
2004;67.2708;-60.2457
2004;67.2917;-59.5931
2004;67.3125;-36.9108
2004;67.3333;-8.0664
2004;67.3542;22.1906
2004;67.375;42.6135
2004;67.3958;62.8236
2004;67.4167;134.816
2004;67.4375;26.8751
2004;67.4583;44.0883
2004;67.4792;146.467
2004;67.5;166.523
2004;67.5208;233.542
2004;67.5417;175.255
2004;67.5625;133.565
2004;67.5833;116.969
2004;67.6042;163.334
2004;67.625;69.0189
2004;67.6458;51.4528
2004;67.6667;-5.0343
2004;67.6875;-34.5472
2004;67.7083;-45.7442
2004;67.7292;-58.4503
2004;67.75;-74.9712
2004;67.7708;-67.5139
2004;67.7917;-63.8744
2004;67.8125;-54.7262
2004;67.8333;-10.4583
2004;67.8542;-5.2895
2004;67.875;-24.3236
2004;67.8958;-59.9542
2004;67.9167;-58.5131
2004;67.9375;-55.3824
2004;67.9583;-61.0817
2004;67.9792;-62.6928
2004;68;-61.1482
2004;68.0208;-47.4104
2004;68.0417;-35.4992
2004;68.0625;-33.7475
2004;68.0833;-47.3869
2004;68.1042;-48.2743
2004;68.125;-56.786
2004;68.1458;-51.1831
2004;68.1667;-56.8792
2004;68.1875;-54.5019
2004;68.2083;-52.9218
2004;68.2292;-47.2536
2004;68.25;-55.3714
2004;68.2708;-45.2449
2004;68.2917;-43.1953
2004;68.3125;-39.1867
2004;68.3333;-26.1225
2004;68.3542;-11.7547
2004;68.375;123.386
2004;68.3958;136.235
2004;68.4167;120.775
2004;68.4375;144.361
2004;68.4583;175.328
2004;68.4792;161.084
2004;68.5;174.413
2004;68.5208;169.798
2004;68.5417;157.498
2004;68.5625;141.359
2004;68.5833;44.76
2004;68.6042;1.3064
2004;68.625;5.2012
2004;68.6458;6.0726
2004;68.6667;13.9571
2004;68.6875;-26.8674
2004;68.7083;-32.5101
2004;68.7292;-16.8004
2004;68.75;-56.2165
2004;68.7708;-58.5239
2004;68.7917;-53.865
2004;68.8125;-56.6826
2004;68.8333;-31.5346
2004;68.8542;-0.0646
2004;68.875;1.1457
2004;68.8958;-4.611
2004;68.9167;-9.5962
2004;68.9375;-2.7055
2004;68.9583;0.1716
2004;68.9792;1.4016
2004;69;0.6936
2004;69.0208;2.3774
2004;69.0417;-4.721
2004;69.0625;-1.9129
2004;69.0833;3.0492
2004;69.1042;-49.2827
2004;69.125;-52.0038
2004;69.1458;-46.6767
2004;69.1667;-48.8425
2004;69.1875;-57.7019
2004;69.2083;-63.5282
2004;69.2292;-59.3203
2004;69.25;-65.4796
2004;69.2708;-62.2122
2004;69.2917;-52.969
2004;69.3125;-38.8853
2004;69.3333;-26.3249
2004;69.3542;-11.461
2004;69.375;125.285
2004;69.3958;123.084
2004;69.4167;63.0971
2004;69.4375;197.499
2004;69.4583;196.231
2004;69.4792;217.008
2004;69.5;220.115
2004;69.5208;172.364
2004;69.5417;185.569
2004;69.5625;83.7856
2004;69.5833;1.9942
2004;69.6042;34.1161
2004;69.625;10.5106
2004;69.6458;18.6775
2004;69.6667;59.9892
2004;69.6875;5.6824
2004;69.7083;-40.7225
2004;69.7292;-60.6582
2004;69.75;-79.2369
2004;69.7708;-78.1437
2004;69.7917;-69.9942
2004;69.8125;-49.9135
2004;69.8333;-87.0376
2004;69.8542;-48.7413
2004;69.875;-5.1595
2004;69.8958;-17.7593
2004;69.9167;-48.7351
2004;69.9375;-62.4878
2004;69.9583;-62.7319
2004;69.9792;-64.5583
2004;70;-61.4646
2004;70.0208;-60.931
2004;70.0417;-58.181
2004;70.0625;-64.8562
2004;70.0833;-62.384
2004;70.1042;-65.0076
2004;70.125;-58.4176
2004;70.1458;-57.1064
2004;70.1667;-57.69
2004;70.1875;-56.2029
2004;70.2083;-52.4617
2004;70.2292;-52.3749
2004;70.25;-50.0989
2004;70.2708;-52.2579
2004;70.2917;-43.3249
2004;70.3125;-32.4653
2004;70.3333;-6.7781
2004;70.3542;41.8694
2004;70.375;41.4786
2004;70.3958;56.7467
2004;70.4167;90.279
2004;70.4375;54.9804
2004;70.4583;182.161
2004;70.4792;182.29
2004;70.5;166.528
2004;70.5208;179.808
2004;70.5417;158.241
2004;70.5625;141.343
2004;70.5833;142.021
2004;70.6042;109.036
2004;70.625;52.5242
2004;70.6458;14.3708
2004;70.6667;24.3822
2004;70.6875;1.4715
2004;70.7083;-45.9668
2004;70.7292;-52.1903
2004;70.75;-66.4711
2004;70.7708;-59.3114
2004;70.7917;-54.2297
2004;70.8125;-59.4204
2004;70.8333;-51.3403
2004;70.8542;-43.4599
2004;70.875;-24.7001
2004;70.8958;-29.9887
2004;70.9167;-27.7489
2004;70.9375;-6.5885
2004;70.9583;-41.7911
2004;70.9792;-38.384
2004;71;-34.4669
2004;71.0208;-50.8753
2004;71.0417;-48.5493
2004;71.0625;-37.6618
2004;71.0833;-39.1906
2004;71.1042;-41.6047
2004;71.125;-40.6765
2004;71.1458;-24.9667
2004;71.1667;0.529
2004;71.1875;-1.3429
2004;71.2083;-10.7743
2004;71.2292;-20.6885
2004;71.25;-27.2331
2004;71.2708;-27.2804
2004;71.2917;-31.6013
2004;71.3125;-17.4667
2004;71.3333;1.8467
2004;71.3542;24.7065
2004;71.375;101.802
2004;71.3958;81.431
2004;71.4167;128.619
2004;71.4375;162.961
2004;71.4583;198.913
2004;71.4792;207.391
2004;71.5;218.101
2004;71.5208;183.708
2004;71.5417;181.998
2004;71.5625;162.736
2004;71.5833;142.295
2004;71.6042;119.486
2004;71.625;98.63
2004;71.6458;47.0844
2004;71.6667;29.7217
2004;71.6875;11.0425
2004;71.7083;-46.5682
2004;71.7292;-65.9606
2004;71.75;-83.3594
2004;71.7708;-87.7133
2004;71.7917;-80.0464
2004;71.8125;-71.7944
2004;71.8333;-54.6289
2004;71.8542;-58.144
2004;71.875;-52.8157
2004;71.8958;-51.8843
2004;71.9167;-46.1962
2004;71.9375;-46.5307
2004;71.9583;-56.3829
2004;71.9792;-48.0931
2004;72;-16.7141
2004;72.0208;-20.6686
2004;72.0417;-37.8093
2004;72.0625;-52.0757
2004;72.0833;-65.3639
2004;72.1042;-62.9574
2004;72.125;-60.4219
2004;72.1458;-55.3929
2004;72.1667;-56.1508
2004;72.1875;-59.5925
2004;72.2083;-40.4108
2004;72.2292;-39.2453
2004;72.25;-24.0522
2004;72.2708;-17.7967
2004;72.2917;-25.8413
2004;72.3125;-24.1046
2004;72.3333;-1.4156
2004;72.3542;28.369
2004;72.375;115.999
2004;72.3958;98.6865
2004;72.4167;128.623
2004;72.4375;170.85
2004;72.4583;191.975
2004;72.4792;202.959
2004;72.5;215.268
2004;72.5208;190.068
2004;72.5417;168.982
2004;72.5625;153.945
2004;72.5833;121.821
2004;72.6042;109.662
2004;72.625;52.2364
2004;72.6458;25.1536
2004;72.6667;-61.3253
2004;72.6875;-0.0936
2004;72.7083;-51.931
2004;72.7292;-90.7741
2004;72.75;-87.4146
2004;72.7708;-83.3061
2004;72.7917;-71.0758
2004;72.8125;-54.4772
2004;72.8333;-41.835
2004;72.8542;-38.1571
2004;72.875;-44.2039
2004;72.8958;-61.585
2004;72.9167;-55.1226
2004;72.9375;-46.4633
2004;72.9583;-58.9279
2004;72.9792;-52.7886
2004;73;-50.4744
2004;73.0208;-42.0718
2004;73.0417;-40.1883
2004;73.0625;-24.8094
2004;73.0833;-30.4112
2004;73.1042;-18.2101
2004;73.125;-19.5651
2004;73.1458;-26.4238
2004;73.1667;-26.0054
2004;73.1875;-15.1218
2004;73.2083;-24.1444
2004;73.2292;-19.921
2004;73.25;-22.3106
2004;73.2708;-22.6315
2004;73.2917;-3.8922
2004;73.3125;0.8586
2004;73.3333;10.2301
2004;73.3542;17.5204
2004;73.375;29.3695
2004;73.3958;71.2511
2004;73.4167;19.1282
2004;73.4375;24.601
2004;73.4583;26.6253
2004;73.4792;31.9772
2004;73.5;44.4342
2004;73.5208;39.5881
2004;73.5417;37.1367
2004;73.5625;-11.5633
2004;73.5833;-19.1183
2004;73.6042;-35.4601
2004;73.625;-40.8911
2004;73.6458;-25.1738
2004;73.6667;-28.2178
2004;73.6875;-22.2549
2004;73.7083;-15.6815
2004;73.7292;-14.2761
2004;73.75;-10.9339
2004;73.7708;-9.5392
2004;73.7917;-9.5097
2004;73.8125;-8.6119
2004;73.8333;-8.2708
2004;73.8542;-7.4344
2004;73.875;-7.2725
2004;73.8958;-6.1561
2004;73.9167;-5.6011
2004;73.9375;-3.834
2004;73.9583;7.1686
2004;73.9792;11.2496
2004;74;29.7983
2004;74.0208;54.1536
2004;74.0417;33.814
2004;74.0625;25.051
2004;74.0833;16.6674
2004;74.1042;6.4717
2004;74.125;9.4235
2004;74.1458;9.4838
2004;74.1667;10.1121
2004;74.1875;-0.9122
2004;74.2083;-31.7211
2004;74.2292;-27.896
2004;74.25;-14.7247
2004;74.2708;-21.0747
2004;74.2917;-7.9318
2004;74.3125;12.6318
2004;74.3333;40.1526
2004;74.3542;43.6004
2004;74.375;84.0404
2004;74.3958;71.9721
2004;74.4167;83.2724
2004;74.4375;118.911
2004;74.4583;117.095
2004;74.4792;181.202
2004;74.5;129.288
2004;74.5208;147.449
2004;74.5417;150.585
2004;74.5625;137.77
2004;74.5833;59.915
2004;74.6042;12.6106
2004;74.625;-27.2636
2004;74.6458;3.8439
2004;74.6667;34.7658
2004;74.6875;-11.7439
2004;74.7083;-51.4333
2004;74.7292;-33.8844
2004;74.75;-48.9222
2004;74.7708;-38.4878
2004;74.7917;-31.2874
2004;74.8125;-30.2756
2004;74.8333;-28.8475
2004;74.8542;-20.4304
2004;74.875;-20.8135
2004;74.8958;-14.0151
2004;74.9167;-7.9713
2004;74.9375;1.2185
2004;74.9583;7.962
2004;74.9792;11.6358
2004;75;5.5301
2004;75.0208;4.0813
2004;75.0417;-3.7503
2004;75.0625;-1.6638
2004;75.0833;1.5672
2004;75.1042;-3.3216
2004;75.125;-8.0639
2004;75.1458;-6.359
2004;75.1667;-5.2658
2004;75.1875;-4.6836
2004;75.2083;-0.6372
2004;75.2292;-0.2715
2004;75.25;10.2956
2004;75.2708;10.579
2004;75.2917;-3.5128
2004;75.3125;-0.5154
2004;75.3333;19.2459
2004;75.3542;35.3895
2004;75.375;79.8842
2004;75.3958;128.332
2004;75.4167;157.64
2004;75.4375;75.6444
2004;75.4583;-1.4208
2004;75.4792;-19.0878
2004;75.5;1.2575
2004;75.5208;50.6464
2004;75.5417;65.8517
2004;75.5625;31.7839
2004;75.5833;11.6828
2004;75.6042;17.8731
2004;75.625;68.9914
2004;75.6458;2.3542
2004;75.6667;10.9875
2004;75.6875;1.3369
2004;75.7083;-23.1609
2004;75.7292;-35.0541
2004;75.75;-29.0683
2004;75.7708;-49.1986
2004;75.7917;-28.8058
2004;75.8125;-25.51
2004;75.8333;-27.9003
2004;75.8542;-7.4269
2004;75.875;-3.7776
2004;75.8958;-6.4499
2004;75.9167;-7.344
2004;75.9375;-5.6332
2004;75.9583;-4.1942
2004;75.9792;-3.1078
2004;76;-13.6513
2004;76.0208;1.2446
2004;76.0417;-1.765
2004;76.0625;0.2364
2004;76.0833;-4.9804
2004;76.1042;-2.7483
2004;76.125;12.6053
2004;76.1458;20.6809
2004;76.1667;13.3424
2004;76.1875;6.6253
2004;76.2083;-1.3955
2004;76.2292;-4.1546
2004;76.25;-26.1357
2004;76.2708;-49.9564
2004;76.2917;-28.3003
2004;76.3125;9.9799
2004;76.3333;37.0201
2004;76.3542;37.7644
2004;76.375;53.2221
2004;76.3958;63.7639
2004;76.4167;98.6433
2004;76.4375;113.341
2004;76.4583;80.1267
2004;76.4792;100.012
2004;76.5;125.142
2004;76.5208;234.104
2004;76.5417;34.8856
2004;76.5625;43.0958
2004;76.5833;81.1339
2004;76.6042;35.9642
2004;76.625;-13.845
2004;76.6458;2.5478
2004;76.6667;-33.8428
2004;76.6875;-16.2944
2004;76.7083;-12.3722
2004;76.7292;-22.6453
2004;76.75;-22.972
2004;76.7708;-15.7285
2004;76.7917;-12.0667
2004;76.8125;-8.958
2004;76.8333;-14.2393
2004;76.8542;-12.7073
2004;76.875;-9.4837
2004;76.8958;-7.9211
2004;76.9167;-7.7574
2004;76.9375;-4.8349
2004;76.9583;NaN
2004;76.9792;NaN
2004;77;NaN
2004;77.0208;-11.3267
2004;77.0417;-13.2788
2004;77.0625;-7.5467
2004;77.0833;-3.0972
2004;77.1042;5.7494
2004;77.125;6.0679
2004;77.1458;6.3561
2004;77.1667;3.3197
2004;77.1875;-3.0234
2004;77.2083;-26.8015
2004;77.2292;-26.8965
2004;77.25;-29.0728
2004;77.2708;-29.7339
2004;77.2917;-12.2039
2004;77.3125;-1.9111
2004;77.3333;13.2381
2004;77.3542;47.8721
2004;77.375;154.147
2004;77.3958;163.747
2004;77.4167;154.119
2004;77.4375;173.3
2004;77.4583;173.492
2004;77.4792;142.858
2004;77.5;96.3236
2004;77.5208;40.2944
2004;77.5417;168.069
2004;77.5625;150.726
2004;77.5833;139.242
2004;77.6042;14.5139
2004;77.625;2.8953
2004;77.6458;4.6881
2004;77.6667;20.2636
2004;77.6875;9.8067
2004;77.7083;-48.0864
2004;77.7292;-74.6628
2004;77.75;-90.2869
2004;77.7708;-67.7483
2004;77.7917;-59.4556
2004;77.8125;-60.0997
2004;77.8333;-52.1394
2004;77.8542;-49.2897
2004;77.875;-59.3539
2004;77.8958;-71.1879
2004;77.9167;-78.0371
2004;77.9375;-71.6806
2004;77.9583;-65.6718
2004;77.9792;-62.2518
2004;78;-58.4617
2004;78.0208;-49.7506
2004;78.0417;-52.0431
2004;78.0625;-45.8664
2004;78.0833;-53.4397
2004;78.1042;-54.9871
2004;78.125;-29.3022
2004;78.1458;-27.6776
2004;78.1667;-36.2626
2004;78.1875;-3.769
2004;78.2083;-37.9996
2004;78.2292;-45.6903
2004;78.25;-39.4335
2004;78.2708;-26.5844
2004;78.2917;-13.585
2004;78.3125;-12.1286
2004;78.3333;14.4789
2004;78.3542;48.5078
2004;78.375;122.396
2004;78.3958;180.556
2004;78.4167;169.561
2004;78.4375;184.93
2004;78.4583;212.15
2004;78.4792;182.924
2004;78.5;197.858
2004;78.5208;188.893
2004;78.5417;180.354
2004;78.5625;156.954
2004;78.5833;151.396
2004;78.6042;85.5292
2004;78.625;83.2986
2004;78.6458;29.4833
2004;78.6667;-12.3403
2004;78.6875;-32.5267
2004;78.7083;-75.1423
2004;78.7292;-106.931
2004;78.75;-116.195
2004;78.7708;-104.907
2004;78.7917;-81.1681
2004;78.8125;-86.1283
2004;78.8333;-74.5961
2004;78.8542;-50.1453
2004;78.875;-43.0847
2004;78.8958;-33.1086
2004;78.9167;-38.255
2004;78.9375;-35.6022
2004;78.9583;-22.7686
2004;78.9792;-22.1258
2004;79;-20.1028
2004;79.0208;-16.6578
2004;79.0417;-18.2553
2004;79.0625;-43.9492
2004;79.0833;-28.5911
2004;79.1042;-26.2843
2004;79.125;-23.3071
2004;79.1458;-19.5787
2004;79.1667;-20.3751
2004;79.1875;-23.8967
2004;79.2083;-10.3701
2004;79.2292;-20.9919
2004;79.25;-27.8117
2004;79.2708;-21.9028
2004;79.2917;-14.4346
2004;79.3125;-7.5108
2004;79.3333;-0.0176
2004;79.3542;29.1557
2004;79.375;51.6924
2004;79.3958;85.2128
2004;79.4167;10.5258
2004;79.4375;16.8014
2004;79.4583;15.1428
2004;79.4792;25.4614
2004;79.5;12.815
2004;79.5208;18.6175
2004;79.5417;0.2247
2004;79.5625;4.6291
2004;79.5833;5.3551
2004;79.6042;-3.8844
2004;79.625;28.4269
2004;79.6458;26.9239
2004;79.6667;-11.1746
2004;79.6875;-37.7857
2004;79.7083;-32.2686
2004;79.7292;-33.4067
2004;79.75;-42.2693
2004;79.7708;-36.9432
2004;79.7917;-53.3388
2004;79.8125;-40.439
2004;79.8333;-25.549
2004;79.8542;-23.1139
2004;79.875;-24.5214
2004;79.8958;-10.0792
2004;79.9167;-0.8286
2004;79.9375;-1.4286
2004;79.9583;-15.7599
2004;79.9792;-27.5271
2004;80;-30.6221
2004;80.0208;-37.506
2004;80.0417;-30.2369
2004;80.0625;-32.9967
2004;80.0833;-37.2893
2004;80.1042;-24.0763
2004;80.125;-15.3406
2004;80.1458;-12.2244
2004;80.1667;-19.2365
2004;80.1875;-17.2044
2004;80.2083;-3.9494
2004;80.2292;-20.2214
2004;80.25;-31.0967
2004;80.2708;-23.2194
2004;80.2917;-25.1874
2004;80.3125;-21.3765
2004;80.3333;-4.7667
2004;80.3542;0.7886
2004;80.375;28.4686
2004;80.3958;59.496
2004;80.4167;16.2511
2004;80.4375;24.3024
2004;80.4583;17.2989
2004;80.4792;28.5528
2004;80.5;125.738
2004;80.5208;89.8175
2004;80.5417;117.273
2004;80.5625;114.483
2004;80.5833;29.2794
2004;80.6042;90.9425
2004;80.625;67.3239
2004;80.6458;34.5689
2004;80.6667;28.4667
2004;80.6875;18.6742
2004;80.7083;-40.0201
2004;80.7292;-73.8201
2004;80.75;-69.6742
2004;80.7708;-74.1032
2004;80.7917;-72.3939
2004;80.8125;-38.565
2004;80.8333;-30.3122
2004;80.8542;-24.1025
2004;80.875;-23.1274
2004;80.8958;-28.4875
2004;80.9167;-31.3778
2004;80.9375;-34.6458
2004;80.9583;-58.7251
2004;80.9792;-54.7549
2004;81;-49.9617
2004;81.0208;-43.2947
2004;81.0417;-54.6656
2004;81.0625;-45.6229
2004;81.0833;-30.1453
2004;81.1042;-21.9503
2004;81.125;-27.2167
2004;81.1458;-21.1035
2004;81.1667;-18.4418
2004;81.1875;-15.3796
2004;81.2083;-19.8292
2004;81.2292;-24.9282
2004;81.25;-44.8362
2004;81.2708;-46.4397
2004;81.2917;-11.5986
2004;81.3125;-2.995
2004;81.3333;6.5908
2004;81.3542;24.568
2004;81.375;128.307
2004;81.3958;29.1186
2004;81.4167;-14.6513
2004;81.4375;4.0131
2004;81.4583;24.8706
2004;81.4792;162.267
2004;81.5;76.1006
2004;81.5208;150.365
2004;81.5417;76.4578
2004;81.5625;20.3869
2004;81.5833;13.2811
2004;81.6042;-31.0908
2004;81.625;-6.8522
2004;81.6458;10.1896
2004;81.6667;17.6314
2004;81.6875;27.8625
2004;81.7083;37.1664
2004;81.7292;27.9164
2004;81.75;-51.9293
2004;81.7708;-48.9958
2004;81.7917;-32.4747
2004;81.8125;-58.4835
2004;81.8333;-63.4178
2004;81.8542;-69.2526
2004;81.875;-61.9546
2004;81.8958;-28.3564
2004;81.9167;-26.5893
2004;81.9375;-27.7968
2004;81.9583;-33.2803
2004;81.9792;-41.0439
2004;82;-23.7303
2004;82.0208;-18.9028
2004;82.0417;-31.0162
2004;82.0625;-9.2546
2004;82.0833;-13.3408
2004;82.1042;-26.0668
2004;82.125;-35.2206
2004;82.1458;-12.5158
2004;82.1667;-16.5544
2004;82.1875;-12.1089
2004;82.2083;-13.1294
2004;82.2292;-14.8211
2004;82.25;-15.0442
2004;82.2708;-9.1968
2004;82.2917;1.5822
2004;82.3125;14.1893
2004;82.3333;34.8456
2004;82.3542;32.8846
2004;82.375;52.2997
2004;82.3958;42.9857
2004;82.4167;83.6125
2004;82.4375;50.8381
2004;82.4583;27.5311
2004;82.4792;77.8925
2004;82.5;102.657
2004;82.5208;109.559
2004;82.5417;71.1147
2004;82.5625;86.4931
2004;82.5833;138.646
2004;82.6042;88.5333
2004;82.625;82.1286
2004;82.6458;-13.4464
2004;82.6667;12.7261
2004;82.6875;-30.2536
2004;82.7083;-48.698
2004;82.7292;-58.5147
2004;82.75;-63.9367
2004;82.7708;-58.189
2004;82.7917;-82.7711
2004;82.8125;-51.6476
2004;82.8333;-48.7582
2004;82.8542;-45.5411
2004;82.875;-41.3901
2004;82.8958;-36.3013
2004;82.9167;-47.2554
2004;82.9375;-50.5344
2004;82.9583;-35.2525
2004;82.9792;-33.4946
2004;83;-44.2622
2004;83.0208;-50.5611
2004;83.0417;-56.31
2004;83.0625;-49.6865
2004;83.0833;-22.8997
2004;83.1042;-20.586
2004;83.125;-25.6239
2004;83.1458;-34.7393
2004;83.1667;-31.7921
2004;83.1875;-33.1292
2004;83.2083;-16.4481
2004;83.2292;-19.8435
2004;83.25;-21.4031
2004;83.2708;-18.5144
2004;83.2917;-17.6879
2004;83.3125;-7.9164
2004;83.3333;2.8997
2004;83.3542;10.5876
2004;83.375;26.7359
2004;83.3958;28.6674
2004;83.4167;26.7844
2004;83.4375;39.8797
2004;83.4583;24.7633
2004;83.4792;65.296
2004;83.5;111.782
2004;83.5208;77.7033
2004;83.5417;170.13
2004;83.5625;229.845
2004;83.5833;5.6514
2004;83.6042;-4.0661
2004;83.625;-12.1294
2004;83.6458;-9.105
2004;83.6667;-8.1328
2004;83.6875;-19.0393
2004;83.7083;-27.6856
2004;83.7292;-39.1546
2004;83.75;-36.4161
2004;83.7708;-33.6042
2004;83.7917;-44.0161
2004;83.8125;-45.4625
2004;83.8333;-38.0986
2004;83.8542;-50.4467
2004;83.875;-54.6644
2004;83.8958;-69.4582
2004;83.9167;-78.5243
2004;83.9375;-79.2506
2004;83.9583;-76.5985
2004;83.9792;-74.8706
2004;84;-70.9725
2004;84.0208;-66.0058
2004;84.0417;-68.4164
2004;84.0625;-68.0754
2004;84.0833;-63.5896
2004;84.1042;-62.5782
2004;84.125;-61.2882
2004;84.1458;-59.1632
2004;84.1667;-59.8282
2004;84.1875;-50.2183
2004;84.2083;-38.5651
2004;84.2292;-34.3433
2004;84.25;-46.6168
2004;84.2708;-43.3821
